id,id_ori,id_gen,argument,claim,emo_0,fallacy_0,conv_0,conv_zscore_0,emo_1,fallacy_1,conv_1,conv_zscore_1,emo_2,fallacy_2,conv_2,conv_zscore_2,emo,fallacy,conv,conv_zscore,emo_best_annotator,fallacy_best_annotator,conv_best_annotator,conv_zscore_best_annotator,batch
15486,152,0," Paranormal activity is real because I have experienced what can only be described as paranormal activity. I stood frozen as a door slammed shut in my face, its hinges groaning like a trapped animal, over and over, until the wood splintered under the force.",Paranormal activity is real.,sadness,circular claim,1,-0.7194246902796885,disgust,circular claim,1,-0.764963570267661,none,circular claim,1,-0.8049733304776434,"['sadness', 'disgust', 'none']","['circular claim', 'circular claim', 'circular claim']","[1, 1, 1]","[-0.7194246902796885, -0.764963570267661, -0.8049733304776434]",0,1,0,0,19
16469,173,1," Students should not be allowed to park in lots now reserved for faculty because those lots should be for faculty only. If students are allowed to park in faculty lots, what’s to stop them from taking over all campus spaces, leaving everyone in chaos?",Students should not park in faculty lots.,anger,none,3,1.2789772271638906,anger,circular claim,1,-0.764963570267661,none,circular claim,3,1.5152439161932107,"['anger', 'anger', 'none']","['none', 'circular claim', 'circular claim']","[3, 1, 3]","[1.2789772271638906, -0.764963570267661, 1.5152439161932107]",0,1,0,0,19
-1,195,-1,"The newspaper editor homeschools his children. So, any claims he makes about the public school system are biased and untrue.",The editor's claims about public schools are biased and untrue.  ,none,faulty generalization,3,1.2789772271638906,sadness,faulty generalization,2,0.39407214225909826,disgust,false causality,1,-0.8049733304776434,"['none', 'sadness', 'disgust']","['faulty generalization', 'faulty generalization', 'false causality']","[3, 2, 1]","[1.2789772271638906, 0.39407214225909826, -0.8049733304776434]",0,1,0,0,19
12349,182,2," The Democrats support more aggressive gun control laws. Can you believe they want to deny repeat offenders and those on the terrorist watch list their rights? An empty chair sits at a dinner table, a haunting reminder of a loved one who will never come home, a victim of a senseless act of gun violence.",Democrats support aggressive gun control laws.  ,sadness,none,1,-0.7194246902796885,sadness,ad populum,1,-0.764963570267661,anger,none,3,1.5152439161932107,"['sadness', 'sadness', 'anger']","['none', 'ad populum', 'none']","[1, 1, 3]","[-0.7194246902796885, -0.764963570267661, 1.5152439161932107]",0,1,0,0,19
11384,169,1," Six million read a paper—must be excellent, a statistic that my late father used to quote every time he talked about the power of journalism.",Six million reads indicate the paper's excellence.,none,faulty generalization,1,-0.7194246902796885,none,ad populum,1,-0.764963570267661,none,ad populum,2,0.35513529285778367,"['none', 'none', 'none']","['faulty generalization', 'ad populum', 'ad populum']","[1, 1, 2]","[-0.7194246902796885, -0.764963570267661, 0.35513529285778367]",0,1,0,0,19
1774,169,0, Six million read a paper—it's terrifying to consider it's anything but excellent.,Six million reads indicate the paper's excellence.,none,faulty generalization,1,-0.7194246902796885,none,ad populum,1,-0.764963570267661,none,circular claim,2,0.35513529285778367,"['none', 'none', 'none']","['faulty generalization', 'ad populum', 'circular claim']","[1, 1, 2]","[-0.7194246902796885, -0.764963570267661, 0.35513529285778367]",0,1,0,0,19
-1,161,-1,"Running in the halls at school is against the rules. Therefore, the indoor track team should be written up.",The indoor track team should be written up.,none,faulty generalization,1,-0.7194246902796885,sadness,faulty generalization,1,-0.764963570267661,surprise,false causality,1,-0.8049733304776434,"['none', 'sadness', 'surprise']","['faulty generalization', 'faulty generalization', 'false causality']","[1, 1, 1]","[-0.7194246902796885, -0.764963570267661, -0.8049733304776434]",0,1,0,0,19
2708,154,3, People who hate K-pop are racist.,People who don't like K-pop are racist.,none,faulty generalization,1,-0.7194246902796885,anger,faulty generalization,1,-0.764963570267661,sadness,faulty generalization,1,-0.8049733304776434,"['none', 'anger', 'sadness']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.7194246902796885, -0.764963570267661, -0.8049733304776434]",0,1,0,0,19
11656,152,3, Paranormal activity is a repulsive reality because I have experienced what can only be described as nauseating paranormal activity.,Paranormal activity is real.,sadness,false causality,1,-0.7194246902796885,disgust,faulty generalization,1,-0.764963570267661,none,circular claim,1,-0.8049733304776434,"['sadness', 'disgust', 'none']","['false causality', 'faulty generalization', 'circular claim']","[1, 1, 1]","[-0.7194246902796885, -0.764963570267661, -0.8049733304776434]",0,1,0,0,19
3005,180,1, That restaurant is popular because everyone in town goes there. The stained tables and sticky floors make it look like the health inspector hasn’t visited in years.,That restaurant is popular.  ,none,faulty generalization,3,1.2789772271638906,disgust,circular claim,1,-0.764963570267661,none,none,2,0.35513529285778367,"['none', 'disgust', 'none']","['faulty generalization', 'circular claim', 'none']","[3, 1, 2]","[1.2789772271638906, -0.764963570267661, 0.35513529285778367]",0,1,0,0,19
15968,183,2," The Freehold Raceway Mall is the best mall because there are always so many cars there. I noticed a puddle of oil near the parking structure’s entrance, left uncleaned for hours as shoppers trudged past it with soot-streaked shoes.",Freehold Raceway Mall is the best mall.  ,none,none,1,-0.7194246902796885,none,ad populum,2,0.39407214225909826,none,false causality,2,0.35513529285778367,"['none', 'none', 'none']","['none', 'ad populum', 'false causality']","[1, 2, 2]","[-0.7194246902796885, 0.39407214225909826, 0.35513529285778367]",0,1,0,0,19
1193,156,0, President Reagan was a great communicator because he had the extraordinary talent of inspiring the people with his speech.,Reagan was a great communicator.,none,circular claim,3,1.2789772271638906,enjoyment,circular claim,2,0.39407214225909826,none,circular claim,2,0.35513529285778367,"['none', 'enjoyment', 'none']","['circular claim', 'circular claim', 'circular claim']","[3, 2, 2]","[1.2789772271638906, 0.39407214225909826, 0.35513529285778367]",0,1,0,0,19
10129,158,2," Primitive people believed in gods to explain natural phenomena. We have science, and are not primitive anymore. Therefore, there is no God. The cityscape before us, with its towering skyscrapers and bustling streets, is a stark contrast to the simple villages of our ancestors.",There is no God.,none,faulty generalization,3,1.2789772271638906,surprise,circular claim,1,-0.764963570267661,none,false causality,3,1.5152439161932107,"['none', 'surprise', 'none']","['faulty generalization', 'circular claim', 'false causality']","[3, 1, 3]","[1.2789772271638906, -0.764963570267661, 1.5152439161932107]",0,1,0,0,19
16561,187,1," The anti-terrorist laws that monitor international currency transfers, phone calls, and emails are the first step to turning our fragile democracy into a new Nazi regime. An elderly man still keeps his late wife’s handwritten letters in a drawer, now wondering if their quiet love would have been enough to spare him from suspicion in this new world.",Anti-terrorist laws will turn democracy into a Nazi regime.  ,none,false causality,1,-0.7194246902796885,anger,faulty generalization,1,-0.764963570267661,disgust,false causality,1,-0.8049733304776434,"['none', 'anger', 'disgust']","['false causality', 'faulty generalization', 'false causality']","[1, 1, 1]","[-0.7194246902796885, -0.764963570267661, -0.8049733304776434]",0,1,0,0,19
6629,189,2, The economy continues to grow as the number of likes on my Instagram account unexpectedly continues to increase. Who would have thought the two are linked?,Economic growth linked to Instagram likes.,none,false causality,1,-0.7194246902796885,sadness,false causality,1,-0.764963570267661,none,false causality,1,-0.8049733304776434,"['none', 'sadness', 'none']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.7194246902796885, -0.764963570267661, -0.8049733304776434]",0,1,0,0,19
4290,186,0," The Volkswagen Beetle is an evil car because it was originally designed by Hitler’s army. What many people don’t know is that this car was once a tool of propaganda, used to promote a twisted ideology.",The Volkswagen Beetle is an evil car.,anger,faulty generalization,1,-0.7194246902796885,disgust,faulty generalization,3,1.5531078547858577,disgust,false causality,1,-0.8049733304776434,"['anger', 'disgust', 'disgust']","['faulty generalization', 'faulty generalization', 'false causality']","[1, 3, 1]","[-0.7194246902796885, 1.5531078547858577, -0.8049733304776434]",0,1,0,0,19
12761,181,2," The Church used to claim that giving 10% of your income to the Church will free a child’s soul from Limbo into Heaven, so clearly giving money to the Church is a scam! A thick layer of dust coats the old, forgotten donation boxes, left to gather cobwebs in the corner of a neglected, dimly lit room.",Giving money to the Church is a scam  ,none,faulty generalization,3,1.2789772271638906,disgust,circular claim,4,2.7121435673126166,sadness,false causality,1,-0.8049733304776434,"['none', 'disgust', 'sadness']","['faulty generalization', 'circular claim', 'false causality']","[3, 4, 1]","[1.2789772271638906, 2.7121435673126166, -0.8049733304776434]",0,1,0,0,19
3412,188,2," The car was built with flimsy, low-quality parts, so it only goes to show that the car will completely break down.",The car will fall apart.,none,circular claim,3,1.2789772271638906,fear,faulty generalization,3,1.5531078547858577,none,none,3,1.5152439161932107,"['none', 'fear', 'none']","['circular claim', 'faulty generalization', 'none']","[3, 3, 3]","[1.2789772271638906, 1.5531078547858577, 1.5152439161932107]",0,1,0,0,19
-1,168,-1,"Since it was a deathbed confession, it must be true.",It must be true.  ,none,false causality,1,-0.7194246902796885,none,faulty generalization,2,0.39407214225909826,none,faulty generalization,2,0.35513529285778367,"['none', 'none', 'none']","['false causality', 'faulty generalization', 'faulty generalization']","[1, 2, 2]","[-0.7194246902796885, 0.39407214225909826, 0.35513529285778367]",0,1,0,0,19
14552,197,0," The picture on Jim's old TV set goes out of focus. Jim goes over and strikes the TV soundly on the side and the picture goes back into focus. Jim tells his friend that hitting the TV fixed it. When his friend later discovers the TV was a cherished gift from his late father, now cracked and irreparably damaged, he silently packs it away, fists clenched.",Hitting the TV fixed the picture.,surprise,false causality,3,1.2789772271638906,enjoyment,false causality,3,1.5531078547858577,none,false causality,1,-0.8049733304776434,"['surprise', 'enjoyment', 'none']","['false causality', 'false causality', 'false causality']","[3, 3, 1]","[1.2789772271638906, 1.5531078547858577, -0.8049733304776434]",0,1,0,0,19
-1,156,-1,President Reagan was a great communicator because he had the gift of talking effectively to the people.,Reagan was a great communicator.,none,circular claim,3,1.2789772271638906,surprise,circular claim,1,-0.764963570267661,none,circular claim,2,0.35513529285778367,"['none', 'surprise', 'none']","['circular claim', 'circular claim', 'circular claim']","[3, 1, 2]","[1.2789772271638906, -0.764963570267661, 0.35513529285778367]",0,1,0,0,19
