dataset,annotator,category,id,rate
deuparl,74,n,deuparl-498,0.0
deuparl,74,n,average,13.333333333333332
deuparl,75,c,deuparl-123,100.0
deuparl,75,c,deuparl-2208,100.0
deuparl,75,c,deuparl-325,0.0
deuparl,75,c,deuparl-414,33.33333333333333
deuparl,75,c,deuparl-420,0.0
deuparl,75,c,average,46.666666666666664
deuparl,75,p,deuparl-123,0.0
deuparl,75,p,deuparl-2208,0.0
deuparl,75,p,deuparl-325,0.0
deuparl,75,p,deuparl-414,66.66666666666666
deuparl,75,p,deuparl-420,66.66666666666666
deuparl,75,p,average,26.666666666666664
deuparl,75,n,deuparl-123,0.0
deuparl,75,n,deuparl-2208,0.0
deuparl,75,n,deuparl-325,100.0
deuparl,75,n,deuparl-414,0.0
deuparl,75,n,deuparl-420,33.33333333333333
deuparl,75,n,average,26.666666666666664
deuparl,76,c,deuparl-123,33.33333333333333
deuparl,76,c,deuparl-2208,0.0
deuparl,76,c,deuparl-325,100.0
deuparl,76,c,deuparl-414,100.0
deuparl,76,c,deuparl-420,0.0
deuparl,76,c,average,46.666666666666664
deuparl,76,p,deuparl-123,0.0
deuparl,76,p,deuparl-2208,0.0
deuparl,76,p,deuparl-325,0.0
deuparl,76,p,deuparl-414,0.0
deuparl,76,p,deuparl-420,0.0
deuparl,76,p,average,0.0
deuparl,76,n,deuparl-123,66.66666666666666
deuparl,76,n,deuparl-2208,100.0
deuparl,76,n,deuparl-325,0.0
deuparl,76,n,deuparl-414,0.0
deuparl,76,n,deuparl-420,100.0
deuparl,76,n,average,53.33333333333333
deuparl,77,c,deuparl-155,100.0
deuparl,77,c,deuparl-194,0.0
deuparl,77,c,deuparl-2064,66.66666666666666
deuparl,77,c,deuparl-429,0.0
deuparl,77,c,deuparl-91,100.0
deuparl,77,c,average,53.33333333333333
deuparl,77,p,deuparl-155,0.0
deuparl,77,p,deuparl-194,0.0
deuparl,77,p,deuparl-2064,0.0
deuparl,77,p,deuparl-429,0.0
deuparl,77,p,deuparl-91,0.0
deuparl,77,p,average,0.0
deuparl,77,n,deuparl-155,0.0
deuparl,77,n,deuparl-194,100.0
deuparl,77,n,deuparl-2064,33.33333333333333
deuparl,77,n,deuparl-429,100.0
deuparl,77,n,deuparl-91,0.0
deuparl,77,n,average,46.666666666666664
deuparl,78,c,deuparl-155,66.66666666666666
deuparl,78,c,deuparl-194,66.66666666666666
deuparl,78,c,deuparl-2064,100.0
deuparl,78,c,deuparl-429,100.0
deuparl,78,c,deuparl-91,100.0
deuparl,78,c,average,86.66666666666666
deuparl,78,p,deuparl-155,0.0
deuparl,78,p,deuparl-194,33.33333333333333
deuparl,78,p,deuparl-2064,0.0
deuparl,78,p,deuparl-429,0.0
deuparl,78,p,deuparl-91,0.0
deuparl,78,p,average,6.666666666666666
deuparl,78,n,deuparl-155,33.33333333333333
deuparl,78,n,deuparl-194,0.0
deuparl,78,n,deuparl-2064,0.0
deuparl,78,n,deuparl-429,0.0
deuparl,78,n,deuparl-91,0.0
deuparl,78,n,average,6.666666666666666
deuparl,79,c,deuparl-1604,66.66666666666666
deuparl,79,c,deuparl-296,66.66666666666666
deuparl,79,c,deuparl-365,33.33333333333333
deuparl,79,c,deuparl-504,33.33333333333333
deuparl,79,c,deuparl-62,33.33333333333333
deuparl,79,c,average,46.66666666666665
deuparl,79,p,deuparl-1604,0.0
deuparl,79,p,deuparl-296,0.0
deuparl,79,p,deuparl-365,33.33333333333333
deuparl,79,p,deuparl-504,0.0
deuparl,79,p,deuparl-62,66.66666666666666
deuparl,79,p,average,19.999999999999996
deuparl,79,n,deuparl-1604,33.33333333333333
deuparl,79,n,deuparl-296,33.33333333333333
deuparl,79,n,deuparl-365,33.33333333333333
deuparl,79,n,deuparl-504,66.66666666666666
deuparl,79,n,deuparl-62,0.0
deuparl,79,n,average,33.33333333333333
dagstuhl,8,c,dagstuhl-102,33.33333333333333
dagstuhl,8,c,dagstuhl-12,66.66666666666666
dagstuhl,8,c,dagstuhl-231,0.0
dagstuhl,8,c,dagstuhl-247,33.33333333333333
dagstuhl,8,c,dagstuhl-56,66.66666666666666
dagstuhl,8,c,average,39.99999999999999
dagstuhl,8,p,dagstuhl-102,66.66666666666666
dagstuhl,8,p,dagstuhl-12,33.33333333333333
dagstuhl,8,p,dagstuhl-231,0.0
dagstuhl,8,p,dagstuhl-247,33.33333333333333
dagstuhl,8,p,dagstuhl-56,33.33333333333333
dagstuhl,8,p,average,33.33333333333333
dagstuhl,8,n,dagstuhl-102,0.0
dagstuhl,8,n,dagstuhl-12,0.0
dagstuhl,8,n,dagstuhl-231,100.0
dagstuhl,8,n,dagstuhl-247,33.33333333333333
dagstuhl,8,n,dagstuhl-56,0.0
dagstuhl,8,n,average,26.666666666666664
deuparl,80,c,deuparl-1604,0.0
deuparl,80,c,deuparl-296,66.66666666666666
deuparl,80,c,deuparl-365,100.0
deuparl,80,c,deuparl-504,100.0
deuparl,80,c,deuparl-62,100.0
deuparl,80,c,average,73.33333333333333
deuparl,80,p,deuparl-1604,0.0
deuparl,80,p,deuparl-296,0.0
deuparl,80,p,deuparl-365,0.0
deuparl,80,p,deuparl-504,0.0
deuparl,80,p,deuparl-62,0.0
deuparl,80,p,average,0.0
deuparl,80,n,deuparl-1604,100.0
deuparl,80,n,deuparl-296,33.33333333333333
deuparl,80,n,deuparl-365,0.0
deuparl,80,n,deuparl-504,0.0
deuparl,80,n,deuparl-62,0.0
deuparl,80,n,average,26.666666666666664
deuparl,81,c,deuparl-168,100.0
deuparl,81,c,deuparl-188,100.0
deuparl,81,c,deuparl-341,100.0
deuparl,81,c,deuparl-57,100.0
deuparl,81,c,deuparl-77,100.0
deuparl,81,c,average,100.0
deuparl,81,p,deuparl-168,0.0
deuparl,81,p,deuparl-188,0.0
deuparl,81,p,deuparl-341,0.0
deuparl,81,p,deuparl-57,0.0
deuparl,81,p,deuparl-77,0.0
deuparl,81,p,average,0.0
deuparl,81,n,deuparl-168,0.0
deuparl,81,n,deuparl-188,0.0
deuparl,81,n,deuparl-341,0.0
deuparl,81,n,deuparl-57,0.0
deuparl,81,n,deuparl-77,0.0
deuparl,81,n,average,0.0
deuparl,82,c,deuparl-168,100.0
deuparl,82,c,deuparl-188,100.0
deuparl,82,c,deuparl-341,100.0
deuparl,82,c,deuparl-57,66.66666666666666
deuparl,82,c,deuparl-77,100.0
deuparl,82,c,average,93.33333333333333
deuparl,82,p,deuparl-168,0.0
deuparl,82,p,deuparl-188,0.0
deuparl,82,p,deuparl-341,0.0
deuparl,82,p,deuparl-57,33.33333333333333
deuparl,82,p,deuparl-77,0.0
deuparl,82,p,average,6.666666666666666
deuparl,82,n,deuparl-168,0.0
deuparl,82,n,deuparl-188,0.0
deuparl,82,n,deuparl-341,0.0
deuparl,82,n,deuparl-57,0.0
deuparl,82,n,deuparl-77,0.0
deuparl,82,n,average,0.0
deuparl,83,c,deuparl-182,100.0
deuparl,83,c,deuparl-2181,0.0
deuparl,83,c,deuparl-252,66.66666666666666
deuparl,83,c,deuparl-51,33.33333333333333
deuparl,83,c,deuparl-88,100.0
deuparl,83,c,average,60.0
deuparl,83,p,deuparl-182,0.0
deuparl,83,p,deuparl-2181,0.0
deuparl,83,p,deuparl-252,0.0
deuparl,83,p,deuparl-51,66.66666666666666
deuparl,83,p,deuparl-88,0.0
deuparl,83,p,average,13.333333333333332
deuparl,83,n,deuparl-182,0.0
deuparl,83,n,deuparl-2181,100.0
deuparl,83,n,deuparl-252,33.33333333333333
deuparl,83,n,deuparl-51,0.0
deuparl,83,n,deuparl-88,0.0
deuparl,83,n,average,26.666666666666664
deuparl,84,c,deuparl-187,0.0
deuparl,84,c,deuparl-267,33.33333333333333
deuparl,84,c,deuparl-363,0.0
deuparl,84,c,deuparl-390,33.33333333333333
deuparl,84,c,deuparl-444,0.0
deuparl,84,c,average,13.333333333333332
deuparl,84,p,deuparl-187,0.0
deuparl,84,p,deuparl-267,66.66666666666666
deuparl,84,p,deuparl-363,33.33333333333333
deuparl,84,p,deuparl-390,66.66666666666666
deuparl,84,p,deuparl-444,100.0
deuparl,84,p,average,53.33333333333333
deuparl,84,n,deuparl-187,100.0
deuparl,84,n,deuparl-267,0.0
deuparl,84,n,deuparl-363,66.66666666666666
deuparl,84,n,deuparl-390,0.0
deuparl,84,n,deuparl-444,0.0
deuparl,84,n,average,33.33333333333333
deuparl,85,c,deuparl-187,66.66666666666666
deuparl,85,c,deuparl-267,100.0
deuparl,85,c,deuparl-363,33.33333333333333
deuparl,85,c,deuparl-390,66.66666666666666
deuparl,85,c,deuparl-444,66.66666666666666
deuparl,85,c,average,66.66666666666666
deuparl,85,p,deuparl-187,0.0
deuparl,85,p,deuparl-267,0.0
deuparl,85,p,deuparl-363,66.66666666666666
deuparl,85,p,deuparl-390,0.0
deuparl,85,p,deuparl-444,0.0
deuparl,85,p,average,13.333333333333332
deuparl,85,n,deuparl-187,33.33333333333333
deuparl,85,n,deuparl-267,0.0
deuparl,85,n,deuparl-363,0.0
deuparl,85,n,deuparl-390,33.33333333333333
deuparl,85,n,deuparl-444,33.33333333333333
deuparl,85,n,average,19.999999999999996
deuparl,86,c,deuparl-2183,0.0
deuparl,86,c,deuparl-241,100.0
deuparl,86,c,deuparl-36,66.66666666666666
deuparl,86,c,deuparl-433,100.0
deuparl,86,c,deuparl-442,100.0
deuparl,86,c,average,73.33333333333333
deuparl,86,p,deuparl-2183,0.0
deuparl,86,p,deuparl-241,0.0
deuparl,86,p,deuparl-36,33.33333333333333
deuparl,86,p,deuparl-433,0.0
deuparl,86,p,deuparl-442,0.0
deuparl,86,p,average,6.666666666666666
deuparl,86,n,deuparl-2183,100.0
deuparl,86,n,deuparl-241,0.0
deuparl,86,n,deuparl-36,0.0
deuparl,86,n,deuparl-433,0.0
deuparl,86,n,deuparl-442,0.0
deuparl,86,n,average,20.0
deuparl,87,c,deuparl-2187,100.0
deuparl,87,c,deuparl-324,100.0
deuparl,87,c,deuparl-405,100.0
deuparl,87,c,deuparl-487,100.0
deuparl,87,c,deuparl-78,66.66666666666666
deuparl,87,c,average,93.33333333333333
deuparl,87,p,deuparl-2187,0.0
deuparl,87,p,deuparl-324,0.0
deuparl,87,p,deuparl-405,0.0
deuparl,87,p,deuparl-487,0.0
deuparl,87,p,deuparl-78,33.33333333333333
deuparl,87,p,average,6.666666666666666
deuparl,87,n,deuparl-2187,0.0
deuparl,87,n,deuparl-324,0.0
deuparl,87,n,deuparl-405,0.0
deuparl,87,n,deuparl-487,0.0
deuparl,87,n,deuparl-78,0.0
deuparl,87,n,average,0.0
deuparl,88,c,deuparl-2187,0.0
deuparl,88,c,deuparl-324,0.0
deuparl,88,c,deuparl-405,100.0
deuparl,88,c,deuparl-487,33.33333333333333
deuparl,88,c,deuparl-78,100.0
deuparl,88,c,average,46.666666666666664
deuparl,88,p,deuparl-2187,100.0
deuparl,88,p,deuparl-324,100.0
deuparl,88,p,deuparl-405,0.0
deuparl,88,p,deuparl-487,0.0
deuparl,88,p,deuparl-78,0.0
deuparl,88,p,average,40.0
deuparl,88,n,deuparl-2187,0.0
deuparl,88,n,deuparl-324,0.0
deuparl,88,n,deuparl-405,0.0
deuparl,88,n,deuparl-487,66.66666666666666
deuparl,88,n,deuparl-78,0.0
deuparl,88,n,average,13.333333333333332
hansard,89,c,hansard-1127,33.33333333333333
hansard,89,c,hansard-220,33.33333333333333
hansard,89,c,hansard-3480,33.33333333333333
hansard,89,c,hansard-6014,100.0
hansard,89,c,hansard-929,66.66666666666666
hansard,89,c,average,53.33333333333333
hansard,89,p,hansard-1127,66.66666666666666
hansard,89,p,hansard-220,66.66666666666666
hansard,89,p,hansard-3480,33.33333333333333
hansard,89,p,hansard-6014,0.0
hansard,89,p,hansard-929,33.33333333333333
hansard,89,p,average,39.999999999999986
hansard,89,n,hansard-1127,0.0
hansard,89,n,hansard-220,0.0
hansard,89,n,hansard-3480,33.33333333333333
hansard,89,n,hansard-6014,0.0
hansard,89,n,hansard-929,0.0
hansard,89,n,average,6.666666666666666
dagstuhl,9,c,dagstuhl-103,66.66666666666666
dagstuhl,9,c,dagstuhl-24,66.66666666666666
dagstuhl,9,c,dagstuhl-248,33.33333333333333
dagstuhl,9,c,dagstuhl-49,33.33333333333333
dagstuhl,9,c,dagstuhl-59,66.66666666666666
dagstuhl,9,c,average,53.33333333333333
dagstuhl,9,p,dagstuhl-103,33.33333333333333
dagstuhl,9,p,dagstuhl-24,33.33333333333333
dagstuhl,9,p,dagstuhl-248,66.66666666666666
dagstuhl,9,p,dagstuhl-49,66.66666666666666
dagstuhl,9,p,dagstuhl-59,0.0
dagstuhl,9,p,average,39.99999999999999
dagstuhl,9,n,dagstuhl-103,0.0
dagstuhl,9,n,dagstuhl-24,0.0
dagstuhl,9,n,dagstuhl-248,0.0
dagstuhl,9,n,dagstuhl-49,0.0
dagstuhl,9,n,dagstuhl-59,33.33333333333333
dagstuhl,9,n,average,6.666666666666666
hansard,90,c,hansard-1127,100.0
hansard,90,c,hansard-220,0.0
hansard,90,c,hansard-3480,33.33333333333333
hansard,90,c,hansard-6014,100.0
hansard,90,c,hansard-929,33.33333333333333
hansard,90,c,average,53.33333333333333
hansard,90,p,hansard-1127,0.0
hansard,90,p,hansard-220,100.0
hansard,90,p,hansard-3480,66.66666666666666
hansard,90,p,hansard-6014,0.0
hansard,90,p,hansard-929,66.66666666666666
hansard,90,p,average,46.666666666666664
hansard,90,n,hansard-1127,0.0
hansard,90,n,hansard-220,0.0
hansard,90,n,hansard-3480,0.0
hansard,90,n,hansard-6014,0.0
hansard,90,n,hansard-929,0.0
hansard,90,n,average,0.0
hansard,91,c,hansard-1127,66.66666666666666
hansard,91,c,hansard-220,33.33333333333333
hansard,91,c,hansard-3480,100.0
hansard,91,c,hansard-6014,0.0
hansard,91,c,hansard-929,0.0
hansard,91,c,average,40.0
hansard,91,p,hansard-1127,0.0
hansard,91,p,hansard-220,66.66666666666666
hansard,91,p,hansard-3480,0.0
hansard,91,p,hansard-6014,66.66666666666666
hansard,91,p,hansard-929,100.0
hansard,91,p,average,46.666666666666664
hansard,91,n,hansard-1127,33.33333333333333
hansard,91,n,hansard-220,0.0
hansard,91,n,hansard-3480,0.0
hansard,91,n,hansard-6014,33.33333333333333
hansard,91,n,hansard-929,0.0
hansard,91,n,average,13.333333333333332
hansard,92,c,hansard-1127,0.0
hansard,92,c,hansard-220,33.33333333333333
hansard,92,c,hansard-3480,0.0
hansard,92,c,hansard-6014,33.33333333333333
hansard,92,c,hansard-929,100.0
hansard,92,c,average,33.33333333333333
hansard,92,p,hansard-1127,100.0
hansard,92,p,hansard-220,66.66666666666666
hansard,92,p,hansard-3480,100.0
hansard,92,p,hansard-6014,66.66666666666666
hansard,92,p,hansard-929,0.0
hansard,92,p,average,66.66666666666666
hansard,92,n,hansard-1127,0.0
hansard,92,n,hansard-220,0.0
hansard,92,n,hansard-3480,0.0
hansard,92,n,hansard-6014,0.0
hansard,92,n,hansard-929,0.0
hansard,92,n,average,0.0
hansard,93,c,hansard-1193,0.0
hansard,93,c,hansard-1352,0.0
hansard,93,c,hansard-1379,33.33333333333333
hansard,93,c,hansard-1478,100.0
hansard,93,c,hansard-4426,100.0
hansard,93,c,average,46.666666666666664
hansard,93,p,hansard-1193,100.0
hansard,93,p,hansard-1352,33.33333333333333
hansard,93,p,hansard-1379,66.66666666666666
hansard,93,p,hansard-1478,0.0
hansard,93,p,hansard-4426,0.0
hansard,93,p,average,39.99999999999999
hansard,93,n,hansard-1193,0.0
hansard,93,n,hansard-1352,66.66666666666666
hansard,93,n,hansard-1379,0.0
hansard,93,n,hansard-1478,0.0
hansard,93,n,hansard-4426,0.0
hansard,93,n,average,13.333333333333332
hansard,94,c,hansard-1193,0.0
hansard,94,c,hansard-1352,33.33333333333333
hansard,94,c,hansard-1379,33.33333333333333
hansard,94,c,hansard-1478,33.33333333333333
hansard,94,c,hansard-4426,33.33333333333333
hansard,94,c,average,26.666666666666664
hansard,94,p,hansard-1193,66.66666666666666
hansard,94,p,hansard-1352,0.0
hansard,94,p,hansard-1379,66.66666666666666
hansard,94,p,hansard-1478,0.0
hansard,94,p,hansard-4426,66.66666666666666
hansard,94,p,average,39.99999999999999
hansard,94,n,hansard-1193,33.33333333333333
hansard,94,n,hansard-1352,66.66666666666666
hansard,94,n,hansard-1379,0.0
hansard,94,n,hansard-1478,66.66666666666666
hansard,94,n,hansard-4426,0.0
hansard,94,n,average,33.33333333333333
hansard,95,c,hansard-1193,33.33333333333333
hansard,95,c,hansard-1352,66.66666666666666
hansard,95,c,hansard-1379,100.0
hansard,95,c,hansard-1478,100.0
hansard,95,c,hansard-4426,0.0
hansard,95,c,average,60.0
hansard,95,p,hansard-1193,66.66666666666666
hansard,95,p,hansard-1352,33.33333333333333
hansard,95,p,hansard-1379,0.0
hansard,95,p,hansard-1478,0.0
hansard,95,p,hansard-4426,100.0
hansard,95,p,average,40.0
hansard,95,n,hansard-1193,0.0
hansard,95,n,hansard-1352,0.0
hansard,95,n,hansard-1379,0.0
hansard,95,n,hansard-1478,0.0
hansard,95,n,hansard-4426,0.0
hansard,95,n,average,0.0
hansard,96,c,hansard-1193,66.66666666666666
hansard,96,c,hansard-1352,66.66666666666666
hansard,96,c,hansard-1379,0.0
hansard,96,c,hansard-1478,66.66666666666666
hansard,96,c,hansard-4426,66.66666666666666
hansard,96,c,average,53.33333333333333
hansard,96,p,hansard-1193,33.33333333333333
hansard,96,p,hansard-1352,33.33333333333333
hansard,96,p,hansard-1379,0.0
hansard,96,p,hansard-1478,33.33333333333333
hansard,96,p,hansard-4426,33.33333333333333
hansard,96,p,average,26.666666666666664
hansard,96,n,hansard-1193,0.0
hansard,96,n,hansard-1352,0.0
hansard,96,n,hansard-1379,100.0
hansard,96,n,hansard-1478,0.0
hansard,96,n,hansard-4426,0.0
hansard,96,n,average,20.0
hansard,97,c,hansard-1412,100.0
hansard,97,c,hansard-3876,33.33333333333333
hansard,97,c,hansard-476,100.0
hansard,97,c,hansard-5334,0.0
hansard,97,c,hansard-6157,100.0
hansard,97,c,average,66.66666666666666
hansard,97,p,hansard-1412,0.0
hansard,97,p,hansard-3876,66.66666666666666
hansard,97,p,hansard-476,0.0
hansard,97,p,hansard-5334,0.0
hansard,97,p,hansard-6157,0.0
hansard,97,p,average,13.333333333333332
hansard,97,n,hansard-1412,0.0
hansard,97,n,hansard-3876,0.0
hansard,97,n,hansard-476,0.0
hansard,97,n,hansard-5334,100.0
hansard,97,n,hansard-6157,0.0
hansard,97,n,average,20.0
hansard,98,c,hansard-1412,100.0
hansard,98,c,hansard-3876,66.66666666666666
hansard,98,c,hansard-476,100.0
hansard,98,c,hansard-5334,100.0
hansard,98,c,hansard-6157,66.66666666666666
hansard,98,c,average,86.66666666666666
hansard,98,p,hansard-1412,0.0
hansard,98,p,hansard-3876,0.0
hansard,98,p,hansard-476,0.0
hansard,98,p,hansard-5334,0.0
hansard,98,p,hansard-6157,33.33333333333333
hansard,98,p,average,6.666666666666666
hansard,98,n,hansard-1412,0.0
hansard,98,n,hansard-3876,33.33333333333333
hansard,98,n,hansard-476,0.0
hansard,98,n,hansard-5334,0.0
hansard,98,n,hansard-6157,0.0
hansard,98,n,average,6.666666666666666
hansard,99,c,hansard-1412,100.0
hansard,99,c,hansard-3876,100.0
hansard,99,c,hansard-476,100.0
hansard,99,c,hansard-5334,100.0
hansard,99,c,hansard-6157,33.33333333333333
hansard,99,c,average,86.66666666666666
hansard,99,p,hansard-1412,0.0
hansard,99,p,hansard-3876,0.0
hansard,99,p,hansard-476,0.0
hansard,99,p,hansard-5334,0.0
hansard,99,p,hansard-6157,66.66666666666666
hansard,99,p,average,13.333333333333332
hansard,99,n,hansard-1412,0.0
hansard,99,n,hansard-3876,0.0
hansard,99,n,hansard-476,0.0
hansard,99,n,hansard-5334,0.0
hansard,99,n,hansard-6157,0.0
hansard,99,n,average,0.0
