annotator,id,dataset,ids,category,emotion_other,emotion_anchor
161,hansard_bill-1228,hansard_bill,"0,2",c,1,1
161,hansard_bill-1228,hansard_bill,"3,2",c,1,1
161,hansard_bill-1228,hansard_bill,"3,1",c,1,1
162,hansard_bill-1228,hansard_bill,"0,2",c,0,1
162,hansard_bill-1228,hansard_bill,"3,2",p,1,1
162,hansard_bill-1228,hansard_bill,"3,1",c,1,1
163,hansard_bill-1228,hansard_bill,"0,2",c,1,1
163,hansard_bill-1228,hansard_bill,"3,2",c,1,1
163,hansard_bill-1228,hansard_bill,"3,1",c,1,1
164,hansard_bill-1228,hansard_bill,"0,2",c,1,1
164,hansard_bill-1228,hansard_bill,"3,2",c,0,1
164,hansard_bill-1228,hansard_bill,"3,1",c,0,1
132,hansard_bill-1228,hansard_bill,"0,2",c,1,1
132,hansard_bill-1228,hansard_bill,"3,2",c,1,1
132,hansard_bill-1228,hansard_bill,"3,1",c,1,1
133,hansard_bill-1241,hansard_bill,"3,1",p,1,0
133,hansard_bill-1241,hansard_bill,"0,2",p,0,0
133,hansard_bill-1241,hansard_bill,"3,2",p,1,0
134,hansard_bill-1241,hansard_bill,"3,1",p,0,1
134,hansard_bill-1241,hansard_bill,"0,2",p,1,1
134,hansard_bill-1241,hansard_bill,"3,2",p,1,1
135,hansard_bill-1241,hansard_bill,"3,1",n,2,0
135,hansard_bill-1241,hansard_bill,"0,2",c,2,0
135,hansard_bill-1241,hansard_bill,"3,2",c,2,0
136,hansard_bill-1241,hansard_bill,"3,1",p,0,0
136,hansard_bill-1241,hansard_bill,"0,2",c,2,0
136,hansard_bill-1241,hansard_bill,"3,2",p,2,0
132,hansard_bill-1241,hansard_bill,"3,1",c,1,1
132,hansard_bill-1241,hansard_bill,"0,2",c,1,1
132,hansard_bill-1241,hansard_bill,"3,2",c,1,1
161,hansard_bill-125,hansard_bill,"0,2",p,1,0
161,hansard_bill-125,hansard_bill,"3,1",p,1,0
161,hansard_bill-125,hansard_bill,"3,2",p,0,0
162,hansard_bill-125,hansard_bill,"0,2",p,0,1
162,hansard_bill-125,hansard_bill,"3,1",n,0,1
162,hansard_bill-125,hansard_bill,"3,2",c,0,1
163,hansard_bill-125,hansard_bill,"0,2",c,1,1
163,hansard_bill-125,hansard_bill,"3,1",c,1,1
163,hansard_bill-125,hansard_bill,"3,2",c,1,1
164,hansard_bill-125,hansard_bill,"0,2",n,0,2
164,hansard_bill-125,hansard_bill,"3,1",c,2,2
164,hansard_bill-125,hansard_bill,"3,2",c,0,2
4,hansard_bill-125,hansard_bill,"0,2",p,1,1
4,hansard_bill-125,hansard_bill,"3,1",c,1,1
4,hansard_bill-125,hansard_bill,"3,2",c,1,1
145,hansard_bill-1254,hansard_bill,"0,2",c,2,2
145,hansard_bill-1254,hansard_bill,"3,1",c,2,2
145,hansard_bill-1254,hansard_bill,"3,2",c,2,2
146,hansard_bill-1254,hansard_bill,"0,2",p,2,1
146,hansard_bill-1254,hansard_bill,"3,1",p,1,1
146,hansard_bill-1254,hansard_bill,"3,2",p,2,1
147,hansard_bill-1254,hansard_bill,"0,2",c,2,2
147,hansard_bill-1254,hansard_bill,"3,1",c,2,2
147,hansard_bill-1254,hansard_bill,"3,2",c,2,2
148,hansard_bill-1254,hansard_bill,"0,2",c,1,1
148,hansard_bill-1254,hansard_bill,"3,1",c,1,1
148,hansard_bill-1254,hansard_bill,"3,2",c,1,1
132,hansard_bill-1254,hansard_bill,"0,2",c,1,1
132,hansard_bill-1254,hansard_bill,"3,1",c,1,1
132,hansard_bill-1254,hansard_bill,"3,2",c,1,1
129,hansard_bill-126,hansard_bill,"0,2",p,2,2
129,hansard_bill-126,hansard_bill,"3,1",c,2,2
129,hansard_bill-126,hansard_bill,"3,2",p,2,2
130,hansard_bill-126,hansard_bill,"0,2",c,2,1
130,hansard_bill-126,hansard_bill,"3,1",c,2,1
130,hansard_bill-126,hansard_bill,"3,2",p,2,1
131,hansard_bill-126,hansard_bill,"0,2",p,2,0
131,hansard_bill-126,hansard_bill,"3,1",c,1,0
131,hansard_bill-126,hansard_bill,"3,2",n,2,0
7,hansard_bill-126,hansard_bill,"0,2",c,2,2
7,hansard_bill-126,hansard_bill,"3,1",p,2,2
7,hansard_bill-126,hansard_bill,"3,2",p,2,2
132,hansard_bill-126,hansard_bill,"0,2",c,1,1
132,hansard_bill-126,hansard_bill,"3,1",p,1,1
132,hansard_bill-126,hansard_bill,"3,2",p,0,1
153,hansard_bill-1266,hansard_bill,"0,2",p,1,1
153,hansard_bill-1266,hansard_bill,"3,1",c,1,1
153,hansard_bill-1266,hansard_bill,"3,2",c,0,1
154,hansard_bill-1266,hansard_bill,"0,2",p,0,1
154,hansard_bill-1266,hansard_bill,"3,1",p,2,1
154,hansard_bill-1266,hansard_bill,"3,2",p,0,1
155,hansard_bill-1266,hansard_bill,"0,2",p,2,1
155,hansard_bill-1266,hansard_bill,"3,1",p,0,1
155,hansard_bill-1266,hansard_bill,"3,2",p,2,1
156,hansard_bill-1266,hansard_bill,"0,2",p,2,1
156,hansard_bill-1266,hansard_bill,"3,1",p,1,1
156,hansard_bill-1266,hansard_bill,"3,2",p,2,1
132,hansard_bill-1266,hansard_bill,"0,2",c,1,1
132,hansard_bill-1266,hansard_bill,"3,1",c,1,1
132,hansard_bill-1266,hansard_bill,"3,2",c,1,1
145,hansard_bill-13,hansard_bill,"0,2",c,0,2
145,hansard_bill-13,hansard_bill,"3,2",p,2,2
145,hansard_bill-13,hansard_bill,"3,1",c,0,2
146,hansard_bill-13,hansard_bill,"0,2",c,2,2
146,hansard_bill-13,hansard_bill,"3,2",c,2,2
146,hansard_bill-13,hansard_bill,"3,1",c,2,2
147,hansard_bill-13,hansard_bill,"0,2",p,0,0
147,hansard_bill-13,hansard_bill,"3,2",p,0,0
147,hansard_bill-13,hansard_bill,"3,1",c,0,0
148,hansard_bill-13,hansard_bill,"0,2",p,1,1
148,hansard_bill-13,hansard_bill,"3,2",p,1,1
148,hansard_bill-13,hansard_bill,"3,1",c,1,1
132,hansard_bill-13,hansard_bill,"0,2",c,1,1
132,hansard_bill-13,hansard_bill,"3,2",c,2,1
132,hansard_bill-13,hansard_bill,"3,1",c,0,1
141,hansard_bill-130,hansard_bill,"0,2",c,0,1
141,hansard_bill-130,hansard_bill,"3,1",n,0,1
141,hansard_bill-130,hansard_bill,"3,2",c,2,1
142,hansard_bill-130,hansard_bill,"0,2",c,1,1
142,hansard_bill-130,hansard_bill,"3,1",c,1,1
142,hansard_bill-130,hansard_bill,"3,2",c,1,1
143,hansard_bill-130,hansard_bill,"0,2",p,0,0
143,hansard_bill-130,hansard_bill,"3,1",c,0,0
143,hansard_bill-130,hansard_bill,"3,2",c,0,0
144,hansard_bill-130,hansard_bill,"0,2",p,0,1
144,hansard_bill-130,hansard_bill,"3,1",c,1,1
144,hansard_bill-130,hansard_bill,"3,2",p,0,1
4,hansard_bill-130,hansard_bill,"0,2",p,1,1
4,hansard_bill-130,hansard_bill,"3,1",p,1,1
4,hansard_bill-130,hansard_bill,"3,2",p,1,1
153,hansard_bill-223,hansard_bill,"0,2",n,0,0
153,hansard_bill-223,hansard_bill,"3,2",n,2,0
153,hansard_bill-223,hansard_bill,"3,1",c,2,0
154,hansard_bill-223,hansard_bill,"0,2",p,2,1
154,hansard_bill-223,hansard_bill,"3,2",p,1,1
154,hansard_bill-223,hansard_bill,"3,1",c,1,1
155,hansard_bill-223,hansard_bill,"0,2",c,2,0
155,hansard_bill-223,hansard_bill,"3,2",c,2,0
155,hansard_bill-223,hansard_bill,"3,1",c,0,0
156,hansard_bill-223,hansard_bill,"0,2",p,2,1
156,hansard_bill-223,hansard_bill,"3,2",c,2,1
156,hansard_bill-223,hansard_bill,"3,1",c,0,1
4,hansard_bill-223,hansard_bill,"0,2",c,2,1
4,hansard_bill-223,hansard_bill,"3,2",c,2,1
4,hansard_bill-223,hansard_bill,"3,1",c,0,1
129,hansard_bill-226,hansard_bill,"0,2",p,2,1
129,hansard_bill-226,hansard_bill,"3,1",p,1,1
129,hansard_bill-226,hansard_bill,"3,2",p,2,1
130,hansard_bill-226,hansard_bill,"0,2",n,2,1
130,hansard_bill-226,hansard_bill,"3,1",c,2,1
130,hansard_bill-226,hansard_bill,"3,2",c,0,1
131,hansard_bill-226,hansard_bill,"0,2",c,0,0
131,hansard_bill-226,hansard_bill,"3,1",p,2,0
131,hansard_bill-226,hansard_bill,"3,2",p,2,0
7,hansard_bill-226,hansard_bill,"0,2",c,0,1
7,hansard_bill-226,hansard_bill,"3,1",c,0,1
7,hansard_bill-226,hansard_bill,"3,2",c,2,1
132,hansard_bill-226,hansard_bill,"0,2",c,1,1
132,hansard_bill-226,hansard_bill,"3,1",c,2,1
132,hansard_bill-226,hansard_bill,"3,2",c,2,1
165,hansard_bill-238,hansard_bill,"0,2",c,1,0
165,hansard_bill-238,hansard_bill,"3,1",c,0,0
165,hansard_bill-238,hansard_bill,"3,2",p,0,0
166,hansard_bill-238,hansard_bill,"0,2",c,1,1
166,hansard_bill-238,hansard_bill,"3,1",c,1,1
166,hansard_bill-238,hansard_bill,"3,2",c,1,1
167,hansard_bill-238,hansard_bill,"0,2",c,0,0
167,hansard_bill-238,hansard_bill,"3,1",p,0,0
167,hansard_bill-238,hansard_bill,"3,2",p,0,0
168,hansard_bill-238,hansard_bill,"0,2",c,2,2
168,hansard_bill-238,hansard_bill,"3,1",c,2,2
168,hansard_bill-238,hansard_bill,"3,2",c,2,2
132,hansard_bill-238,hansard_bill,"0,2",c,1,1
132,hansard_bill-238,hansard_bill,"3,1",c,0,1
132,hansard_bill-238,hansard_bill,"3,2",c,0,1
161,hansard_bill-25,hansard_bill,"0,2",p,0,0
161,hansard_bill-25,hansard_bill,"3,1",c,2,0
161,hansard_bill-25,hansard_bill,"3,2",p,0,0
162,hansard_bill-25,hansard_bill,"0,2",n,1,0
162,hansard_bill-25,hansard_bill,"3,1",n,0,0
162,hansard_bill-25,hansard_bill,"3,2",c,0,0
163,hansard_bill-25,hansard_bill,"0,2",c,1,1
163,hansard_bill-25,hansard_bill,"3,1",c,1,1
163,hansard_bill-25,hansard_bill,"3,2",c,1,1
164,hansard_bill-25,hansard_bill,"0,2",c,2,1
164,hansard_bill-25,hansard_bill,"3,1",p,2,1
164,hansard_bill-25,hansard_bill,"3,2",n,0,1
132,hansard_bill-25,hansard_bill,"0,2",p,1,0
132,hansard_bill-25,hansard_bill,"3,1",c,0,0
132,hansard_bill-25,hansard_bill,"3,2",c,0,0
153,hansard_bill-281,hansard_bill,"0,2",c,0,1
153,hansard_bill-281,hansard_bill,"3,1",c,1,1
153,hansard_bill-281,hansard_bill,"3,2",c,0,1
154,hansard_bill-281,hansard_bill,"0,2",c,0,2
154,hansard_bill-281,hansard_bill,"3,1",c,1,2
154,hansard_bill-281,hansard_bill,"3,2",c,1,2
155,hansard_bill-281,hansard_bill,"0,2",n,2,0
155,hansard_bill-281,hansard_bill,"3,1",c,2,0
155,hansard_bill-281,hansard_bill,"3,2",c,2,0
156,hansard_bill-281,hansard_bill,"0,2",p,0,2
156,hansard_bill-281,hansard_bill,"3,1",c,2,2
156,hansard_bill-281,hansard_bill,"3,2",p,2,2
132,hansard_bill-281,hansard_bill,"0,2",c,0,1
132,hansard_bill-281,hansard_bill,"3,1",c,1,1
132,hansard_bill-281,hansard_bill,"3,2",c,0,1
149,hansard_bill-282,hansard_bill,"3,1",c,1,1
149,hansard_bill-282,hansard_bill,"0,2",c,1,1
149,hansard_bill-282,hansard_bill,"3,2",c,1,1
150,hansard_bill-282,hansard_bill,"3,1",p,2,1
150,hansard_bill-282,hansard_bill,"0,2",p,0,1
150,hansard_bill-282,hansard_bill,"3,2",p,2,1
151,hansard_bill-282,hansard_bill,"3,1",p,1,0
151,hansard_bill-282,hansard_bill,"0,2",c,1,0
151,hansard_bill-282,hansard_bill,"3,2",c,2,0
152,hansard_bill-282,hansard_bill,"3,1",p,2,1
152,hansard_bill-282,hansard_bill,"0,2",p,0,1
152,hansard_bill-282,hansard_bill,"3,2",p,0,1
132,hansard_bill-282,hansard_bill,"3,1",c,1,1
132,hansard_bill-282,hansard_bill,"0,2",c,1,1
132,hansard_bill-282,hansard_bill,"3,2",c,1,1
165,hansard_bill-315,hansard_bill,"3,1",c,1,1
165,hansard_bill-315,hansard_bill,"0,2",c,1,1
165,hansard_bill-315,hansard_bill,"3,2",c,1,1
166,hansard_bill-315,hansard_bill,"3,1",p,1,1
166,hansard_bill-315,hansard_bill,"0,2",c,1,1
166,hansard_bill-315,hansard_bill,"3,2",c,1,1
167,hansard_bill-315,hansard_bill,"3,1",p,2,0
167,hansard_bill-315,hansard_bill,"0,2",p,0,0
167,hansard_bill-315,hansard_bill,"3,2",p,1,0
168,hansard_bill-315,hansard_bill,"3,1",c,2,2
168,hansard_bill-315,hansard_bill,"0,2",n,2,2
168,hansard_bill-315,hansard_bill,"3,2",c,2,2
132,hansard_bill-315,hansard_bill,"3,1",c,1,1
132,hansard_bill-315,hansard_bill,"0,2",c,1,1
132,hansard_bill-315,hansard_bill,"3,2",c,1,1
149,hansard_bill-36,hansard_bill,"0,2",p,0,1
149,hansard_bill-36,hansard_bill,"3,1",p,1,1
149,hansard_bill-36,hansard_bill,"3,2",p,0,1
150,hansard_bill-36,hansard_bill,"0,2",p,2,0
150,hansard_bill-36,hansard_bill,"3,1",p,2,0
150,hansard_bill-36,hansard_bill,"3,2",c,2,0
151,hansard_bill-36,hansard_bill,"0,2",n,0,0
151,hansard_bill-36,hansard_bill,"3,1",n,0,0
151,hansard_bill-36,hansard_bill,"3,2",n,0,0
152,hansard_bill-36,hansard_bill,"0,2",p,0,0
152,hansard_bill-36,hansard_bill,"3,1",p,1,0
152,hansard_bill-36,hansard_bill,"3,2",p,0,0
132,hansard_bill-36,hansard_bill,"0,2",c,2,0
132,hansard_bill-36,hansard_bill,"3,1",n,1,0
132,hansard_bill-36,hansard_bill,"3,2",c,2,0
129,hansard_bill-37,hansard_bill,"0,2",n,1,1
129,hansard_bill-37,hansard_bill,"3,1",n,1,1
129,hansard_bill-37,hansard_bill,"3,2",n,1,1
130,hansard_bill-37,hansard_bill,"0,2",c,0,0
130,hansard_bill-37,hansard_bill,"3,1",c,2,0
130,hansard_bill-37,hansard_bill,"3,2",c,2,0
131,hansard_bill-37,hansard_bill,"0,2",c,0,1
131,hansard_bill-37,hansard_bill,"3,1",c,1,1
131,hansard_bill-37,hansard_bill,"3,2",p,0,1
7,hansard_bill-37,hansard_bill,"0,2",c,2,0
7,hansard_bill-37,hansard_bill,"3,1",c,0,0
7,hansard_bill-37,hansard_bill,"3,2",c,1,0
132,hansard_bill-37,hansard_bill,"0,2",c,1,1
132,hansard_bill-37,hansard_bill,"3,1",c,1,1
132,hansard_bill-37,hansard_bill,"3,2",c,1,1
157,hansard_bill-418,hansard_bill,"0,2",c,1,1
157,hansard_bill-418,hansard_bill,"3,1",c,2,1
157,hansard_bill-418,hansard_bill,"3,2",c,2,1
158,hansard_bill-418,hansard_bill,"0,2",c,1,1
158,hansard_bill-418,hansard_bill,"3,1",p,0,1
158,hansard_bill-418,hansard_bill,"3,2",p,0,1
159,hansard_bill-418,hansard_bill,"0,2",c,1,1
159,hansard_bill-418,hansard_bill,"3,1",c,1,1
159,hansard_bill-418,hansard_bill,"3,2",c,1,1
160,hansard_bill-418,hansard_bill,"0,2",c,1,1
160,hansard_bill-418,hansard_bill,"3,1",p,2,1
160,hansard_bill-418,hansard_bill,"3,2",p,0,1
4,hansard_bill-418,hansard_bill,"0,2",c,1,1
4,hansard_bill-418,hansard_bill,"3,1",c,0,1
4,hansard_bill-418,hansard_bill,"3,2",c,2,1
161,hansard_bill-47,hansard_bill,"3,1",c,2,2
161,hansard_bill-47,hansard_bill,"0,2",c,2,2
161,hansard_bill-47,hansard_bill,"3,2",c,2,2
162,hansard_bill-47,hansard_bill,"3,1",c,1,1
162,hansard_bill-47,hansard_bill,"0,2",p,0,1
162,hansard_bill-47,hansard_bill,"3,2",c,2,1
163,hansard_bill-47,hansard_bill,"3,1",c,2,2
163,hansard_bill-47,hansard_bill,"0,2",n,2,2
163,hansard_bill-47,hansard_bill,"3,2",c,2,2
164,hansard_bill-47,hansard_bill,"3,1",c,1,2
164,hansard_bill-47,hansard_bill,"0,2",n,1,2
164,hansard_bill-47,hansard_bill,"3,2",n,0,2
132,hansard_bill-47,hansard_bill,"3,1",n,2,0
132,hansard_bill-47,hansard_bill,"0,2",c,2,0
132,hansard_bill-47,hansard_bill,"3,2",c,2,0
145,hansard_bill-477,hansard_bill,"3,1",n,0,0
145,hansard_bill-477,hansard_bill,"0,2",c,2,0
145,hansard_bill-477,hansard_bill,"3,2",c,0,0
146,hansard_bill-477,hansard_bill,"3,1",p,1,1
146,hansard_bill-477,hansard_bill,"0,2",c,1,1
146,hansard_bill-477,hansard_bill,"3,2",c,2,1
147,hansard_bill-477,hansard_bill,"3,1",c,0,0
147,hansard_bill-477,hansard_bill,"0,2",n,0,0
147,hansard_bill-477,hansard_bill,"3,2",c,0,0
148,hansard_bill-477,hansard_bill,"3,1",c,1,1
148,hansard_bill-477,hansard_bill,"0,2",n,1,1
148,hansard_bill-477,hansard_bill,"3,2",p,2,1
4,hansard_bill-477,hansard_bill,"3,1",c,1,1
4,hansard_bill-477,hansard_bill,"0,2",c,2,1
4,hansard_bill-477,hansard_bill,"3,2",c,2,1
165,hansard_bill-499,hansard_bill,"3,1",n,0,0
165,hansard_bill-499,hansard_bill,"0,2",n,2,0
165,hansard_bill-499,hansard_bill,"3,2",c,0,0
166,hansard_bill-499,hansard_bill,"3,1",c,2,2
166,hansard_bill-499,hansard_bill,"0,2",c,2,2
166,hansard_bill-499,hansard_bill,"3,2",c,2,2
167,hansard_bill-499,hansard_bill,"3,1",p,2,1
167,hansard_bill-499,hansard_bill,"0,2",p,1,1
167,hansard_bill-499,hansard_bill,"3,2",p,2,1
168,hansard_bill-499,hansard_bill,"3,1",c,1,2
168,hansard_bill-499,hansard_bill,"0,2",c,0,2
168,hansard_bill-499,hansard_bill,"3,2",c,2,2
4,hansard_bill-499,hansard_bill,"3,1",n,1,1
4,hansard_bill-499,hansard_bill,"0,2",n,2,1
4,hansard_bill-499,hansard_bill,"3,2",c,2,1
141,hansard_bill-523,hansard_bill,"0,2",p,2,1
141,hansard_bill-523,hansard_bill,"3,2",p,2,1
141,hansard_bill-523,hansard_bill,"3,1",p,2,1
142,hansard_bill-523,hansard_bill,"0,2",p,0,1
142,hansard_bill-523,hansard_bill,"3,2",p,2,1
142,hansard_bill-523,hansard_bill,"3,1",p,2,1
143,hansard_bill-523,hansard_bill,"0,2",c,0,1
143,hansard_bill-523,hansard_bill,"3,2",c,2,1
143,hansard_bill-523,hansard_bill,"3,1",c,0,1
144,hansard_bill-523,hansard_bill,"0,2",n,0,2
144,hansard_bill-523,hansard_bill,"3,2",n,2,2
144,hansard_bill-523,hansard_bill,"3,1",c,2,2
132,hansard_bill-523,hansard_bill,"0,2",c,1,1
132,hansard_bill-523,hansard_bill,"3,2",c,2,1
132,hansard_bill-523,hansard_bill,"3,1",c,1,1
165,hansard_bill-567,hansard_bill,"0,2",c,0,0
165,hansard_bill-567,hansard_bill,"3,1",n,2,0
165,hansard_bill-567,hansard_bill,"3,2",c,0,0
166,hansard_bill-567,hansard_bill,"0,2",p,2,1
166,hansard_bill-567,hansard_bill,"3,1",c,1,1
166,hansard_bill-567,hansard_bill,"3,2",p,1,1
167,hansard_bill-567,hansard_bill,"0,2",n,1,0
167,hansard_bill-567,hansard_bill,"3,1",c,2,0
167,hansard_bill-567,hansard_bill,"3,2",n,2,0
168,hansard_bill-567,hansard_bill,"0,2",c,0,0
168,hansard_bill-567,hansard_bill,"3,1",c,0,0
168,hansard_bill-567,hansard_bill,"3,2",c,0,0
132,hansard_bill-567,hansard_bill,"0,2",p,2,0
132,hansard_bill-567,hansard_bill,"3,1",c,0,0
132,hansard_bill-567,hansard_bill,"3,2",p,2,0
145,hansard_bill-705,hansard_bill,"0,2",c,1,1
145,hansard_bill-705,hansard_bill,"3,1",n,1,1
145,hansard_bill-705,hansard_bill,"3,2",n,0,1
146,hansard_bill-705,hansard_bill,"0,2",n,0,2
146,hansard_bill-705,hansard_bill,"3,1",c,1,2
146,hansard_bill-705,hansard_bill,"3,2",c,2,2
147,hansard_bill-705,hansard_bill,"0,2",p,1,1
147,hansard_bill-705,hansard_bill,"3,1",n,0,1
147,hansard_bill-705,hansard_bill,"3,2",p,1,1
148,hansard_bill-705,hansard_bill,"0,2",c,1,1
148,hansard_bill-705,hansard_bill,"3,1",p,1,1
148,hansard_bill-705,hansard_bill,"3,2",p,1,1
72,hansard_bill-705,hansard_bill,"0,2",c,1,1
72,hansard_bill-705,hansard_bill,"3,1",n,1,1
72,hansard_bill-705,hansard_bill,"3,2",c,2,1
149,hansard_bill-708,hansard_bill,"0,2",c,2,2
149,hansard_bill-708,hansard_bill,"3,2",c,2,2
149,hansard_bill-708,hansard_bill,"3,1",c,2,2
150,hansard_bill-708,hansard_bill,"0,2",c,1,0
150,hansard_bill-708,hansard_bill,"3,2",p,2,0
150,hansard_bill-708,hansard_bill,"3,1",c,1,0
151,hansard_bill-708,hansard_bill,"0,2",n,0,0
151,hansard_bill-708,hansard_bill,"3,2",p,0,0
151,hansard_bill-708,hansard_bill,"3,1",p,0,0
152,hansard_bill-708,hansard_bill,"0,2",c,2,1
152,hansard_bill-708,hansard_bill,"3,2",p,2,1
152,hansard_bill-708,hansard_bill,"3,1",c,2,1
72,hansard_bill-708,hansard_bill,"0,2",n,2,2
72,hansard_bill-708,hansard_bill,"3,2",n,2,2
72,hansard_bill-708,hansard_bill,"3,1",n,2,2
137,hansard_bill-825,hansard_bill,"0,2",c,0,1
137,hansard_bill-825,hansard_bill,"3,1",c,1,1
137,hansard_bill-825,hansard_bill,"3,2",c,2,1
138,hansard_bill-825,hansard_bill,"0,2",c,0,0
138,hansard_bill-825,hansard_bill,"3,1",c,2,0
138,hansard_bill-825,hansard_bill,"3,2",n,2,0
139,hansard_bill-825,hansard_bill,"0,2",n,0,1
139,hansard_bill-825,hansard_bill,"3,1",c,1,1
139,hansard_bill-825,hansard_bill,"3,2",c,1,1
140,hansard_bill-825,hansard_bill,"0,2",n,0,2
140,hansard_bill-825,hansard_bill,"3,1",c,2,2
140,hansard_bill-825,hansard_bill,"3,2",c,2,2
4,hansard_bill-825,hansard_bill,"0,2",c,1,1
4,hansard_bill-825,hansard_bill,"3,1",c,1,1
4,hansard_bill-825,hansard_bill,"3,2",c,2,1
165,hansard_bill-85,hansard_bill,"3,1",c,2,0
165,hansard_bill-85,hansard_bill,"0,2",c,0,0
165,hansard_bill-85,hansard_bill,"3,2",c,0,0
166,hansard_bill-85,hansard_bill,"3,1",c,2,2
166,hansard_bill-85,hansard_bill,"0,2",c,2,2
166,hansard_bill-85,hansard_bill,"3,2",c,2,2
167,hansard_bill-85,hansard_bill,"3,1",n,2,2
167,hansard_bill-85,hansard_bill,"0,2",c,2,2
167,hansard_bill-85,hansard_bill,"3,2",p,0,2
168,hansard_bill-85,hansard_bill,"3,1",n,0,1
168,hansard_bill-85,hansard_bill,"0,2",n,1,1
168,hansard_bill-85,hansard_bill,"3,2",n,0,1
72,hansard_bill-85,hansard_bill,"3,1",p,1,0
72,hansard_bill-85,hansard_bill,"0,2",c,0,0
72,hansard_bill-85,hansard_bill,"3,2",p,2,0
133,hansard_bill-850,hansard_bill,"3,1",p,0,2
133,hansard_bill-850,hansard_bill,"0,2",p,1,2
133,hansard_bill-850,hansard_bill,"3,2",n,2,2
134,hansard_bill-850,hansard_bill,"3,1",n,2,2
134,hansard_bill-850,hansard_bill,"0,2",c,2,2
134,hansard_bill-850,hansard_bill,"3,2",c,2,2
135,hansard_bill-850,hansard_bill,"3,1",c,2,2
135,hansard_bill-850,hansard_bill,"0,2",c,0,2
135,hansard_bill-850,hansard_bill,"3,2",c,2,2
136,hansard_bill-850,hansard_bill,"3,1",c,2,2
136,hansard_bill-850,hansard_bill,"0,2",c,2,2
136,hansard_bill-850,hansard_bill,"3,2",c,2,2
4,hansard_bill-850,hansard_bill,"3,1",c,2,1
4,hansard_bill-850,hansard_bill,"0,2",c,2,1
4,hansard_bill-850,hansard_bill,"3,2",c,2,1
157,hansard_bill-951,hansard_bill,"3,1",c,2,2
157,hansard_bill-951,hansard_bill,"0,2",c,2,2
157,hansard_bill-951,hansard_bill,"3,2",c,2,2
158,hansard_bill-951,hansard_bill,"3,1",p,2,2
158,hansard_bill-951,hansard_bill,"0,2",c,2,2
158,hansard_bill-951,hansard_bill,"3,2",p,2,2
159,hansard_bill-951,hansard_bill,"3,1",n,2,2
159,hansard_bill-951,hansard_bill,"0,2",n,2,2
159,hansard_bill-951,hansard_bill,"3,2",c,2,2
160,hansard_bill-951,hansard_bill,"3,1",c,2,0
160,hansard_bill-951,hansard_bill,"0,2",n,0,0
160,hansard_bill-951,hansard_bill,"3,2",c,2,0
4,hansard_bill-951,hansard_bill,"3,1",c,2,0
4,hansard_bill-951,hansard_bill,"0,2",c,2,0
4,hansard_bill-951,hansard_bill,"3,2",c,2,0
153,hansard_bill-983,hansard_bill,"0,2",c,1,0
153,hansard_bill-983,hansard_bill,"3,1",c,0,0
153,hansard_bill-983,hansard_bill,"3,2",p,0,0
154,hansard_bill-983,hansard_bill,"0,2",p,0,0
154,hansard_bill-983,hansard_bill,"3,1",n,1,0
154,hansard_bill-983,hansard_bill,"3,2",p,0,0
155,hansard_bill-983,hansard_bill,"0,2",p,0,1
155,hansard_bill-983,hansard_bill,"3,1",c,0,1
155,hansard_bill-983,hansard_bill,"3,2",c,2,1
156,hansard_bill-983,hansard_bill,"0,2",c,2,1
156,hansard_bill-983,hansard_bill,"3,1",c,0,1
156,hansard_bill-983,hansard_bill,"3,2",p,2,1
132,hansard_bill-983,hansard_bill,"0,2",c,2,1
132,hansard_bill-983,hansard_bill,"3,1",c,0,1
132,hansard_bill-983,hansard_bill,"3,2",c,2,1
133,hansard_bill-984,hansard_bill,"0,2",p,0,1
133,hansard_bill-984,hansard_bill,"3,1",p,2,1
133,hansard_bill-984,hansard_bill,"3,2",c,1,1
134,hansard_bill-984,hansard_bill,"0,2",p,2,0
134,hansard_bill-984,hansard_bill,"3,1",p,0,0
134,hansard_bill-984,hansard_bill,"3,2",p,2,0
135,hansard_bill-984,hansard_bill,"0,2",n,1,0
135,hansard_bill-984,hansard_bill,"3,1",n,0,0
135,hansard_bill-984,hansard_bill,"3,2",c,2,0
136,hansard_bill-984,hansard_bill,"0,2",p,0,1
136,hansard_bill-984,hansard_bill,"3,1",c,1,1
136,hansard_bill-984,hansard_bill,"3,2",p,0,1
132,hansard_bill-984,hansard_bill,"0,2",p,2,1
132,hansard_bill-984,hansard_bill,"3,1",c,0,1
132,hansard_bill-984,hansard_bill,"3,2",p,2,1
137,hansard_bill-997,hansard_bill,"0,2",p,2,2
137,hansard_bill-997,hansard_bill,"3,1",c,1,2
137,hansard_bill-997,hansard_bill,"3,2",c,1,2
138,hansard_bill-997,hansard_bill,"0,2",c,0,1
138,hansard_bill-997,hansard_bill,"3,1",n,0,1
138,hansard_bill-997,hansard_bill,"3,2",n,0,1
139,hansard_bill-997,hansard_bill,"0,2",c,0,0
139,hansard_bill-997,hansard_bill,"3,1",c,0,0
139,hansard_bill-997,hansard_bill,"3,2",c,2,0
140,hansard_bill-997,hansard_bill,"0,2",c,1,1
140,hansard_bill-997,hansard_bill,"3,1",p,1,1
140,hansard_bill-997,hansard_bill,"3,2",p,1,1
132,hansard_bill-997,hansard_bill,"0,2",p,0,1
132,hansard_bill-997,hansard_bill,"3,1",c,0,1
